dimension	1	5	31	0.55	10
dimensions	4	13	87	0.551282051282051	37
dimer	5	18	84	0.241830065359477	44
dipolar	1	2	14	0.5	4
dipole	1	4	51	0.583333333333333	10
dirac	4	23	124	0.565217391304348	65
direct	1	5	61	0.55	16
directed	1	16	40	0.854166666666667	31
discrete	15	72	280	0.453638497652582	106
disordered	8	35	62	0.361344537815126	45
dispersive	1	3	9	0.666666666666667	3
dissipation	1	7	23	0.761904761904762	13
dissipative	1	3	18	0.5	3
dissociation	4	8	21	0.303571428571429	10
dissociative	3	6	19	0.266666666666667	12
distance	1	2	11	0.5	6
distorted	2	5	34	0.35	15
distortion	1	2	9	0.5	4
distribution	1	4	138	0.666666666666667	43
distributions	2	5	88	0.45	27
dna	39	218	302	0.420580898828901	252
domains	1	3	49	0.5	10
dominance	5	17	52	0.411764705882353	30
donor	1	7	36	0.476190476190476	21
doped	2	4	44	0.333333333333333	8
doping	2	9	97	0.555555555555556	50
dot	58	232	466	0.138845350052246	336
dots	107	639	779	0.266450321574168	671
double	13	149	736	0.396063849083983	495
doubly	1	4	20	0.666666666666667	7
drag	6	46	84	0.473913043478261	60
driving	1	7	9	0.714285714285714	7
droplets	2	4	34	0.333333333333333	13
dual	6	29	54	0.591133004926109	44
duality	4	16	29	0.545833333333333	18
dust	11	45	92	0.434343434343434	73
dy	1	4	40	0.666666666666667	19
dynamic	1	2	31	0.5	8
dynamical	4	23	352	0.484189723320158	134
edge	7	36	136	0.388095238095238	68
effective	3	12	165	0.439393939393939	49
efficiency	1	7	126	0.738095238095238	39
efficient	2	5	192	0.45	47
eikonal	3	28	35	0.793650793650794	28
einstein	5	21	331	0.642857142857143	157
el	3	21	28	0.735714285714286	23
elasticity	3	11	72	0.663636363636364	29
electrically	1	3	62	0	13
electrodynamics	5	17	97	0.599264705882353	56
electromagnetically	31	114	157	0.271386430678467	130
electronic	64	295	623	0.107632883661939	421
electroproduction	2	23	45	0.662055335968379	36
electrostatic	1	4	13	0.583333333333333	4
electroweak	5	20	118	0.510526315789474	56
element	1	2	14	0.5	4
elliptic	5	66	96	0.74032634032634	71
embedded	2	34	104	0.850267379679144	44
emergence	1	2	135	0.5	18
emph	1	2	16	0.5	2
energetics	1	3	60	0.666666666666667	17
engineering	4	9	45	0.305555555555556	17
enhanced	8	32	85	0.493951612903226	38
enhancement	1	3	30	0.5	5
ensemble	1	4	10	0.75	6
ensembles	4	13	145	0.42948717948718	71
entangled	12	38	124	0.28022759601707	72
entanglement	52	671	747	0.625533287363484	687
entropy	4	23	251	0.543478260869565	154
environment	3	7	131	0.476190476190476	41
epitaxial	4	23	153	0.719367588932806	92
epitaxy	2	3	20	0.166666666666667	7
epr	1	3	29	0.666666666666667	9
equation	4	29	388	0.697044334975369	171
equilibrium	3	5	89	0.3	10
er	2	6	37	0.566666666666667	16
error	4	55	126	0.834343434343434	85
essay	1	4	23	0.666666666666667	6
estimation	10	36	194	0.353174603174603	76
eu	1	2	15	0.5	2
events	1	2	8	0.5	2
exact	3	13	528	0.448717948717949	206
exactly	1	3	16	0.666666666666667	3
excitable	2	10	26	0.455555555555555	13
excitations	4	13	84	0.378205128205128	39
exciton	2	11	74	0.654545454545455	49
excitonic	3	5	51	0.3	23
excitons	18	74	206	0.3054424287301	133
exclusive	1	16	50	0.829166666666667	27
exotic	1	3	14	0.666666666666667	8
expansion	3	13	162	0.615384615384615	82
expansions	1	2	18	0.5	4
experiment	1	4	66	0.75	6
experiments	1	2	29	0.5	4
exponent	3	6	32	0.4	10
exponents	2	3	30	0.166666666666667	10
extended	1	14	58	0.664835164835165	30
extension	1	2	20	0.5	2
extra	4	43	54	0.837763012181617	46
extreme	1	2	30	0.5	10
factor	2	6	62	0.633333333333333	26
factorization	1	4	33	0.5	14
family	1	2	9	0.5	4
fano	8	45	62	0.625252525252525	50
fast	1	2	25	0.5	6
fcc	1	8	54	0.696428571428571	20
fe	21	134	837	0.570081921220963	506
feedback	5	24	115	0.603260869565218	63
femtosecond	25	111	236	0.169205569205569	168
fermilab	5	19	69	0.350877192982456	48
fermion	8	40	162	0.632692307692308	85
fermionic	5	25	109	0.573333333333333	43
fermions	2	7	78	0.523809523809524	24
ferroelectric	63	346	621	0.23784870570495	476
ferromagnet	9	35	164	0.352941176470588	78
ferromagnetic	21	86	514	0.408481532147743	289
ferromagnetism	23	120	227	0.285504201680672	155
ferromagnets	1	5	35	0.75	14
feshbach	8	54	73	0.488819007686932	56
fiber	3	28	218	0.652116402116402	123
fibers	1	3	34	0.666666666666667	14
fidelity	12	65	143	0.464423076923077	93
field	7	23	1020	0.547430830039526	536
fields	4	16	357	0.5875	155
filled	2	16	106	0.625	57
filling	1	6	75	0.2	41
film	1	3	26	0.666666666666667	5
fine	5	22	106	0.558441558441559	48
finite	8	52	249	0.478883861236803	70
fixed	1	8	30	0.589285714285714	14
flat	1	2	7	0.5	2
flavor	90	580	849	0.303108808290155	686
fluctuating	1	5	43	0.65	13
fluctuation	1	3	27	0.666666666666667	14
fluctuations	3	12	130	0.515151515151515	38
fluid	1	5	56	0.6	31
fluids	1	3	13	0.666666666666667	5
flux	8	102	217	0.754901960784313	154
focusing	1	12	29	0.742424242424242	18
forces	1	3	28	0.666666666666667	7
formalism	1	5	45	0.5	9
formed	1	2	10	0.5	2
forming	8	32	88	0.319556451612903	53
formula	1	2	20	0.5	2
formulation	1	3	36	0.666666666666667	9
fourier	1	3	21	0	5
fractal	9	45	96	0.484848484848485	72
fraction	1	2	10	0.5	4
fractional	5	132	207	0.812803608605136	177
fractions	5	18	44	0.366013071895425	30
fracture	5	37	49	0.407657657657658	39
fragmentation	2	4	22	0.416666666666667	6
free	1	12	127	0.810606060606061	45
freezing	1	3	27	0.666666666666667	13
frequency	2	4	148	0.333333333333333	58
friction	9	58	127	0.437689050211736	86
front	2	31	97	0.703225806451613	71
fronts	2	12	47	0.613636363636364	21
frustrated	2	22	53	0.803030303030303	33
fullerene	2	6	12	0.433333333333333	6
function	3	7	196	0.357142857142857	51
functionals	1	6	20	0.6	12
fusion	3	28	43	0.719576719576719	30
ga	2	5	75	0.45	35
gaas	37	188	372	0.343412219820229	268
gain	2	8	88	0.642857142857143	38
gan	10	67	81	0.569651741293532	69
gap	10	58	515	0.582577132486389	312
gaps	3	18	95	0.764705882352941	46
gas	2	5	70	0.45	15
gate	2	4	73	0.416666666666667	28
gates	3	7	31	0.476190476190476	14
gauge	21	121	189	0.620730027548209	140
gauss	6	57	64	0.740601503759399	59
gaussianity	9	30	47	0.427586206896552	34
gd	3	4	25	0.0833333333333333	6
ge	1	6	78	0.7	28
generalized	1	3	75	0.5	16
generating	1	2	5	0.5	2
generation	7	21	194	0.235714285714286	89
geometric	13	54	277	0.377009084556254	114
geometrical	1	2	15	0.5	2
geometry	1	2	38	0.5	8
gev	55	314	418	0.490517083494435	340
giant	9	35	68	0.410924369747899	46
glass	12	94	144	0.597117364447494	101
glasses	4	47	104	0.706753006475486	63
glassy	1	3	31	0.666666666666667	7
global	1	3	36	0.5	7
gluon	2	4	40	0.416666666666667	11
gpa	3	5	34	0.35	21
gradient	5	12	38	0.401515151515152	22
grand	4	14	41	0.445054945054945	27
granular	21	374	511	0.772340181502774	445
graphene	47	855	898	0.778614569209912	858
graphite	13	79	111	0.552580331061343	99
gravitating	5	21	64	0.35952380952381	34
gravitational	4	42	120	0.710801393728223	65
green	2	9	154	0.347222222222222	74
grown	1	3	62	0.5	13
growth	6	22	260	0.33982683982684	131
hadron	2	12	56	0.431818181818182	25
hadronic	5	14	116	0.401098901098901	57
hadrons	1	3	66	0.666666666666667	31
half	16	78	434	0.477688977688978	265
hall	15	111	229	0.515479115479115	163
hamiltonian	6	22	212	0.41991341991342	96
hamiltonians	2	3	6	0.166666666666667	3
handed	6	34	54	0.551693404634581	39
hard	3	9	29	0.333333333333333	17
harmonic	14	102	266	0.39739856338575	162
heating	1	2	13	0.5	2
heavy	10	54	240	0.410202655485674	138
heisenberg	7	22	66	0.222943722943723	32
helical	1	3	8	0.5	3
helicity	2	11	26	0.709090909090909	17
hexagonal	1	2	11	0.5	4
hg	2	7	36	0.476190476190476	25
hidden	1	9	13	0.680555555555556	12
higgs	3	14	45	0.736263736263736	23
highly	1	4	44	0.666666666666667	16
hole	2	39	172	0.809716599190283	92
holes	17	57	294	0.295112781954887	176
holographic	5	58	137	0.758620689655173	97
holography	4	21	58	0.502380952380952	34
homogeneous	1	4	14	0.666666666666667	7
honeycomb	3	10	62	0.266666666666667	37
hopping	3	18	127	0.542483660130719	74
horizon	2	9	75	0.527777777777778	34
hot	10	40	182	0.481410256410256	101
hubbard	38	124	164	0.135588775242591	135
hybrid	2	6	19	0.566666666666667	6
hydrodynamics	1	2	8	0.5	2
hydrogenated	1	5	14	0.55	7
hysteresis	4	60	185	0.574576271186441	86
ice	20	96	165	0.212171052631579	125
icosahedral	6	22	29	0.571428571428571	24
identification	1	3	10	0.666666666666667	3
image	3	22	32	0.664502164502165	25
imaging	3	17	324	0.5625	159
implementation	1	2	19	0.5	8
implications	1	2	21	0.5	4
improved	5	15	190	0.376190476190476	52
inas	34	187	241	0.333620838364671	204
inclusive	8	40	54	0.451282051282051	44
incoherent	2	4	40	0.333333333333333	11
incommensurate	2	5	37	0.55	17
independent	1	4	48	0.583333333333333	15
index	1	2	35	0.5	2
individual	1	2	41	0.5	10
infinite	1	6	24	0.566666666666667	8
inflation	20	164	184	0.682365704025138	167
inflationary	1	16	16	0.8875	16
influence	1	3	364	0.5	59
inhomogeneous	1	9	87	0.75	38
initial	1	3	61	0.666666666666667	13
inp	1	6	27	0.5	10
inside	2	8	138	0.714285714285714	26
instability	4	7	53	0.285714285714286	20
integral	1	4	23	0.666666666666667	9
intense	1	3	31	0.5	11
intensity	1	4	43	0.666666666666667	15
interacting	12	56	163	0.355194805194805	80
intercalation	1	4	22	0.666666666666667	6
interface	3	9	145	0.347222222222222	75
interfaces	1	3	71	0.5	19
interfacial	1	6	52	0.766666666666667	19
interference	1	27	208	0.740740740740741	96
interferometer	7	38	145	0.453058321479374	96
interferometry	2	18	59	0.65359477124183	40
interlayer	3	17	65	0.558823529411765	31
intermediate	1	6	38	0.766666666666667	12
intermittency	2	8	44	0.589285714285714	29
interplay	1	2	112	0.5	18
interstitial	1	3	13	0.5	5
intersubband	3	8	26	0.232142857142857	18
invariant	1	4	46	0.583333333333333	15
inverse	2	3	29	0.166666666666667	3
inversion	3	4	21	0.0833333333333333	12
investigated	1	3	235	0.666666666666667	31
investigation	1	3	71	0.5	5
ion	9	20	161	0.207894736842105	66
ionization	1	4	57	0.75	18
ising	4	19	79	0.289473684210526	46
island	11	67	130	0.67277250113071	80
islands	5	20	79	0.657894736842105	40
isospin	3	17	63	0.558823529411765	32
itinerant	1	4	17	0.583333333333333	6
jahn	3	43	59	0.824473975636766	49
jet	1	3	15	0.666666666666667	5
jets	1	5	11	0.8	9
jona	10	41	76	0.56280487804878	50
josephson	10	40	129	0.345512820512821	89
junction	1	2	20	0.5	4
kagome	5	37	50	0.683183183183183	41
kaluza	1	3	22	0.666666666666667	12
kerr	1	8	66	0.839285714285714	29
key	7	71	116	0.632394366197183	79
kinetic	2	5	50	0.5	18
kinetics	9	49	230	0.585884353741496	93
kondo	41	375	460	0.553825311942962	400
kr	2	14	74	0.681318681318681	44
la	9	23	48	0.387351778656127	31
laalo	6	35	38	0.578151260504202	35
ladder	5	13	74	0.16025641025641	30
ladders	1	15	33	0.742857142857143	26
lafeaso	5	29	32	0.688423645320197	29
lagrangian	1	4	16	0.583333333333333	4
landscape	5	15	73	0.523809523809524	33
langevin	2	3	17	0.166666666666667	7
laser	26	117	392	0.27077807250221	260
lasers	1	5	53	0.75	21
lateral	4	8	61	0.267857142857143	26
lattice	7	21	265	0.361904761904762	106
lattices	49	240	692	0.197890516039051	426
leading	6	24	207	0.411231884057971	102
left	1	9	16	0.861111111111111	9
length	1	2	16	0.5	2
lensing	3	7	28	0.238095238095238	18
leptogenesis	7	53	56	0.501814223512337	53
lepton	6	21	67	0.307142857142857	44
level	6	26	338	0.355384615384615	127
lhc	4	7	83	0.166666666666667	32
lifshitz	1	6	9	0.633333333333333	6
light	2	29	231	0.751231527093596	133
limit	2	3	26	0.166666666666667	5
limited	1	2	7	0.5	2
limits	8	20	160	0.368421052631579	62
line	1	2	45	0.5	12
linear	2	4	65	0.25	24
liquids	1	2	28	0.5	10
local	5	47	449	0.376965772432933	198
localization	10	99	153	0.834570191713049	112
locked	1	2	29	0.5	6
loops	1	9	78	0.736111111111111	26
loss	3	12	108	0.401515151515151	44
luttinger	9	32	61	0.320564516129032	36
lyapunov	2	9	44	0.513888888888889	20
macroscopic	1	3	32	0.5	7
magnetically	1	2	10	0.5	2
magneto	8	34	172	0.555258467023173	108
magnetoelectric	9	69	131	0.353367433930094	102
magnetoresistance	4	82	224	0.859680819030413	164
magnetotransport	2	17	87	0.514705882352941	39
manganite	1	8	51	0.821428571428571	27
manganites	4	48	73	0.813386524822695	50
manipulation	1	3	55	0.5	7
mapping	2	9	140	0.5	35
markovian	14	69	142	0.564151747655584	101
masses	1	7	28	0.619047619047619	11
massive	1	3	21	0.5	10
material	1	2	56	0.5	4
materials	1	3	32	0	9
matrices	1	6	28	0.733333333333333	10
matter	90	527	1279	0.349762988723025	917
mean	2	8	81	0.375	28
measure	2	19	165	0.704678362573099	67
measured	1	3	19	0.5	5
measuring	2	5	215	0.45	49
mechanical	1	2	11	0.5	2
mechanics	1	3	14	0.5	5
mechanism	2	3	139	0.666666666666667	22
mechanisms	1	2	19	0.5	2
mediated	4	8	118	0.375	39
medium	1	4	57	0.75	14
melting	3	9	30	0.458333333333333	15
membrane	6	24	169	0.269927536231884	80
membranes	2	11	17	0.536363636363636	13
mesoscopic	3	10	55	0.366666666666667	27
metal	12	88	423	0.565047021943574	246
metallic	1	6	98	0.6	49
metamaterial	2	12	70	0.628787878787879	36
metamaterials	5	32	64	0.758064516129032	43
metastable	3	14	322	0.71978021978022	165
mgb	3	141	144	0.856838905775076	141
microcavities	7	21	39	0.347619047619048	27
microcavity	3	8	21	0.482142857142857	14
microscopic	1	9	72	0.75	23
microscopy	1	2	13	0.5	4
mills	1	2	13	0.5	2
mirror	1	4	19	0.75	6
mixed	3	7	30	0.452380952380952	9
mixing	4	17	209	0.393382352941177	93
mixture	1	2	24	0.5	4
mixtures	2	5	31	0.55	11
mn	2	6	85	0.333333333333333	37
mno	18	89	110	0.607124616956078	91
mo	5	13	41	0.448717948717949	21
mode	1	3	56	0.666666666666667	9
model	33	161	601	0.324805900621118	346
modeling	4	12	518	0.462121212121212	118
models	2	9	135	0.569444444444445	51
modes	2	7	86	0.5	29
modulation	2	7	50	0.452380952380952	17
molecular	10	35	556	0.482352941176471	287
molecule	6	24	491	0.432971014492754	255
molecules	38	192	795	0.309145942408377	474
monolayer	4	15	85	0.323809523809524	40
monopole	2	5	36	0.25	12
monopoles	1	3	13	0.666666666666667	5
monte	16	116	202	0.388755622188905	146
morphology	1	3	28	0.5	5
mott	25	174	318	0.528901734104047	235
moving	2	4	13	0.416666666666667	6
mssm	1	3	26	0.5	7
multicomponent	1	2	7	0.5	4
multiferroic	8	59	93	0.610753945061368	73
multilayer	1	9	25	0.722222222222222	20
multilayers	3	9	93	0.375	48
multipartite	14	46	77	0.358937198067633	54
multiperipheral	1	22	27	0.731601731601732	22
multiphoton	4	14	24	0.401098901098901	16
multiplicity	3	22	30	0.543290043290043	22
multiply	1	2	9	0.5	2
multiscale	1	6	61	0.766666666666667	18
na	5	18	87	0.454248366013072	53
nanoclusters	2	14	99	0.637362637362637	40
nanocrystalline	1	8	64	0.75	27
nanocrystals	16	103	204	0.466876070816676	137
nanoparticle	1	13	65	0.756410256410256	24
nanoparticles	5	20	236	0.371052631578947	123
nanoribbons	1	2	7	0.5	2
nanoscale	2	5	214	0.3	61
nanostructures	4	10	182	0.333333333333333	53
nanotube	1	9	41	0.694444444444444	15
nanotubes	6	37	88	0.675675675675676	55
nanowires	26	121	218	0.196280991735537	156
narrow	1	10	23	0.844444444444445	10
natural	2	4	10	0.416666666666667	4
nature	1	3	37	0.666666666666667	9
nb	5	20	78	0.597368421052632	57
nd	3	8	67	0.285714285714286	23
ne	2	10	71	0.4	36
negative	2	9	89	0.569444444444445	30
nematic	2	6	44	0.366666666666667	18
networks	31	355	560	0.738258932123818	437
neural	1	10	12	0.866666666666667	10
neutrino	7	41	103	0.554878048780488	52
neutrinos	4	11	44	0.372727272727273	27
newtonian	1	3	12	0.5	6
ni	10	44	205	0.489429175475687	108
nio	1	8	22	0.785714285714286	17
nitride	1	7	7	0.547619047619048	7
nmr	1	5	68	0.65	27
nn	1	2	12	0.5	4
nodal	5	14	63	0.428571428571429	41
